X1,X2,X3,X4,X5,X6
14,0.89749,1,0.2,0.030293,250.19
2,0.93078,1,0.2,0.12008,19.729
4,0.92121,1,0.2,0.088752,36.58
6,0.90913,1,0.2,0.063349,55.979
8,0.90948,1,0.2,0.047323,82.358
10,0.90854,1,0.2,0.035496,142.16
12,0.90609,1,0.2,0.031543,222.03
14,0.90832,1,0.2,0.026766,251.76
2,0.93658,1,0.2,0.10846,23.589
4,0.91991,1,0.2,0.088604,31.887
6,0.91984,1,0.2,0.057099,68.367
8,0.91948,1,0.2,0.042731,113.16
10,0.91649,1,0.2,0.032517,162.81
12,0.91678,1,0.2,0.027527,244.93
14,0.91684,1,0.2,0.023796,398.63
2,0.92987,1,0.2,0.12136,18.877
4,0.92985,1,0.2,0.078063,41.412
6,0.9292,1,0.2,0.048699,84.178
8,0.92947,1,0.2,0.038278,131.67
10,0.92703,1,0.2,0.028612,213.95
12,0.92831,1,0.2,0.024383,339.2
14,0.92793,1,0.2,0.021006,359.7
2,0.9466,1,0.2,0.094488,29.484
4,0.93976,1,0.2,0.067336,50.854
6,0.93884,1,0.2,0.043867,106.03
8,0.93805,1,0.2,0.033472,218.52
10,0.93719,1,0.2,0.024612,283.6
12,0.93919,1,0.2,0.020398,385.15
14,0.937,1,0.2,0.018216,724.42
2,0.94987,1,0.2,0.086953,31.649
4,0.94975,1,0.2,0.057034,75.199
6,0.94963,1,0.2,0.035368,150.15
8,0.94922,1,0.2,0.027929,240.32
10,0.94797,1,0.2,0.020668,329.27
12,0.94919,1,0.2,0.017353,454.93
14,0.94539,1,0.2,0.015912,532.96
2,0.95991,1,0.2,0.071032,42.373
4,0.95975,1,0.2,0.046093,100.95
6,0.95973,1,0.2,0.028956,217.72
8,0.9581,1,0.2,0.02253,292.97
10,0.95645,1,0.2,0.01805,501.71
12,0.95884,1,0.2,0.013763,1320.4
14,0.95849,1,0.2,0.013013,1139.1
2,0.83985,-0.5,1,0.24253,5.429
4,0.8397,-0.5,1,0.15876,9.7481
6,0.83963,-0.5,1,0.10145,16.191
8,0.83804,-0.5,1,0.078024,26.482
10,0.83757,-0.5,1,0.057742,46.171
12,0.83967,-0.5,1,0.048325,87.531
14,0.83692,-0.5,1,0.042745,118.08
2,0.8498,-0.5,1,0.22957,5.7856
4,0.84955,-0.5,1,0.14967,13.404
6,0.84918,-0.5,1,0.09557,20.235
8,0.84853,-0.5,1,0.073195,32.881
10,0.84956,-0.5,1,0.053958,62.388
12,0.84664,-0.5,1,0.04646,62.031
14,0.84737,-0.5,1,0.039208,105.29
2,0.85999,-0.5,1,0.21525,6.3311
4,0.85946,-0.5,1,0.13972,13.329
6,0.85883,-0.5,1,0.089723,23.279
8,0.85893,-0.5,1,0.068324,40.668
10,0.85672,-0.5,1,0.05147,58.655
12,0.85819,-0.5,1,0.043137,135.77
14,0.85359,-0.5,1,0.03862,105.11
2,0.86989,-0.5,1,0.19903,7.7791
4,0.86946,-0.5,1,0.12866,14.779
6,0.86943,-0.5,1,0.083281,28.252
8,0.86817,-0.5,1,0.063435,51.67
10,0.8667,-0.5,1,0.046767,69.354
12,0.86696,-0.5,1,0.040599,107.49
14,0.86972,-0.5,1,0.034109,178.66
2,0.8799,-0.5,1,0.18513,8.5874
4,0.8798,-0.5,1,0.12129,15.444
6,0.8794,-0.5,1,0.075992,34.893
8,0.87979,-0.5,1,0.058319,54.984
10,0.87833,-0.5,1,0.043624,74.861
12,0.8797,-0.5,1,0.036532,151.08
14,0.87886,-0.5,1,0.031599,122.16
2,0.88998,-0.5,1,0.16999,10.378
4,0.88984,-0.5,1,0.10915,23.434
6,0.88889,-0.5,1,0.070423,32.169
8,0.88947,-0.5,1,0.053262,61.222
10,0.88808,-0.5,1,0.039926,108.39
12,0.88767,-0.5,1,0.034454,111.74
14,0.88482,-0.5,1,0.030395,113.2
2,0.8999,-0.5,1,0.15447,11.403
4,0.89989,-0.5,1,0.10041,23.396
6,0.89974,-0.5,1,0.063544,54.827
8,0.89808,-0.5,1,0.04949,72.442
10,0.8996,-0.5,1,0.035442,123.19
12,0.89502,-0.5,1,0.03168,173.03
14,0.89436,-0.5,1,0.027093,166.44
2,0.90988,-0.5,1,0.13954,13.478
4,0.90985,-0.5,1,0.090802,29.941
6,0.90905,-0.5,1,0.057852,54.504
8,0.90942,-0.5,1,0.043856,75.65
10,0.90965,-0.5,1,0.032512,207.97
12,0.90796,-0.5,1,0.027648,253.99
14,0.90474,-0.5,1,0.025208,237.33
2,0.91985,-0.5,1,0.12622,16.285
4,0.91966,-0.5,1,0.081316,31.654
6,0.91987,-0.5,1,0.049978,83.144
8,0.91911,-0.5,1,0.038707,81.23
10,0.91818,-0.5,1,0.029566,143.27
12,0.915,-0.5,1,0.025482,250.62
14,0.9155,-0.5,1,0.022189,488.44
2,0.92983,-0.5,1,0.10994,20.686
4,0.92998,-0.5,1,0.070805,37.809
6,0.92875,-0.5,1,0.045295,70.597
8,0.92813,-0.5,1,0.035352,149.77
10,0.92843,-0.5,1,0.025883,141.1
12,0.9279,-0.5,1,0.021568,308.15
14,0.92801,-0.5,1,0.018845,423.93
2,0.93982,-0.5,1,0.092316,24.456
4,0.93958,-0.5,1,0.061152,46.633
6,0.93973,-0.5,1,0.038395,127.74
8,0.93977,-0.5,1,0.029394,155.4
10,0.93702,-0.5,1,0.021996,293.41
12,0.93777,-0.5,1,0.018961,391.69
14,0.93567,-0.5,1,0.016887,866.59
2,0.94983,-0.5,1,0.079033,33.182
4,0.94952,-0.5,1,0.051678,70.074
6,0.94991,-0.5,1,0.031589,148.8
8,0.94882,-0.5,1,0.024375,196.57
10,0.9479,-0.5,1,0.018662,281.54
12,0.94591,-0.5,1,0.01638,448.82
14,0.94777,-0.5,1,0.01373,883.84
2,0.95993,-0.5,1,0.06343,46.255
4,0.95944,-0.5,1,0.041342,79.246
6,0.95895,-0.5,1,0.02641,213.79
8,0.95862,-0.5,1,0.02034,242.21
10,0.95758,-0.5,1,0.015066,549.17
12,0.95535,-0.5,1,0.013528,736.33
14,0.95488,-0.5,1,0.011872,698.15
2,0.83991,-0.1,1,0.229,5.5328
4,0.83963,-0.1,1,0.15263,8.6449
6,0.83938,-0.1,1,0.1031,18.247
8,0.83935,-0.1,1,0.073558,27.45
10,0.83988,-0.1,1,0.058922,45.249
12,0.8376,-0.1,1,0.049434,74.07
14,0.8337,-0.1,1,0.042542,82.612
2,0.84984,-0.1,1,0.21423,6.2985
4,0.84957,-0.1,1,0.14366,11.03
6,0.84986,-0.1,1,0.097113,19.786
8,0.84933,-0.1,1,0.069427,44.452
10,0.84836,-0.1,1,0.055626,56.403
12,0.84687,-0.1,1,0.047292,59.134
14,0.8478,-0.1,1,0.039511,117.24
2,0.85994,-0.1,1,0.20165,6.2464
4,0.85991,-0.1,1,0.13332,12.136
6,0.85963,-0.1,1,0.090565,25.951
8,0.85974,-0.1,1,0.064329,42.29
10,0.85706,-0.1,1,0.052486,66.473
12,0.85788,-0.1,1,0.043216,83.377
14,0.85876,-0.1,1,0.036355,127.02
2,0.86987,-0.1,1,0.19002,7.4222
4,0.86977,-0.1,1,0.12308,15.989
6,0.86914,-0.1,1,0.083781,27.454
8,0.86823,-0.1,1,0.060008,41.355
10,0.86769,-0.1,1,0.048429,91.247
12,0.86757,-0.1,1,0.040678,130.66
14,0.86842,-0.1,1,0.035197,119.03
2,0.87981,-0.1,1,0.17333,9.284
4,0.87975,-0.1,1,0.11417,17.387
6,0.87912,-0.1,1,0.077742,27.9
8,0.87887,-0.1,1,0.05574,51.871
10,0.87764,-0.1,1,0.046279,73.128
12,0.87857,-0.1,1,0.036393,171.82
14,0.87898,-0.1,1,0.032272,141.21
2,0.88975,-0.1,1,0.16117,8.511
4,0.88966,-0.1,1,0.10575,20.255
6,0.88964,-0.1,1,0.071503,39.054
8,0.8888,-0.1,1,0.051217,50.604
10,0.8897,-0.1,1,0.041204,92.207
12,0.88952,-0.1,1,0.03369,135.24
14,0.88856,-0.1,1,0.029365,117.74
2,0.89984,-0.1,1,0.1476,11.354
4,0.89993,-0.1,1,0.095344,17.991
6,0.89952,-0.1,1,0.065012,43.342
8,0.89804,-0.1,1,0.047163,63.051
10,0.89849,-0.1,1,0.036979,137.53
12,0.89576,-0.1,1,0.031404,197.76
14,0.89918,-0.1,1,0.026599,196.18
2,0.9099,-0.1,1,0.13214,13.695
4,0.90978,-0.1,1,0.08654,26.942
6,0.90875,-0.1,1,0.059096,50.434
8,0.90941,-0.1,1,0.042584,104.59
10,0.90979,-0.1,1,0.033266,129.52
12,0.90679,-0.1,1,0.02929,239.3
14,0.90745,-0.1,1,0.022789,406.25
2,0.91988,-0.1,1,0.1176,16.196
4,0.91975,-0.1,1,0.076849,29.636
6,0.91941,-0.1,1,0.051646,78.836
8,0.91794,-0.1,1,0.037857,96.434
10,0.91815,-0.1,1,0.029854,122.33
12,0.91621,-0.1,1,0.025372,174.4
14,0.91793,-0.1,1,0.020187,172.89
2,0.92981,-0.1,1,0.10274,20.068
4,0.92943,-0.1,1,0.069081,34.97
6,0.92883,-0.1,1,0.04529,75.64
8,0.92787,-0.1,1,0.033513,152.17
10,0.92848,-0.1,1,0.026811,202.75
12,0.92996,-0.1,1,0.022142,226.49
14,0.92699,-0.1,1,0.018885,259.25
2,0.93987,-0.1,1,0.089219,23.831
4,0.93943,-0.1,1,0.05747,58.209
6,0.9395,-0.1,1,0.03924,105.14
8,0.93894,-0.1,1,0.028428,180.87
10,0.9382,-0.1,1,0.022341,347.81
12,0.93946,-0.1,1,0.018696,335.03
14,0.93356,-0.1,1,0.016983,477.75
2,0.94984,-0.1,1,0.075608,33.998
4,0.94965,-0.1,1,0.049548,72.158
6,0.94878,-0.1,1,0.033268,136.01
8,0.94934,-0.1,1,0.02371,221.52
10,0.94956,-0.1,1,0.018611,284.2
12,0.94876,-0.1,1,0.015247,728.22
14,0.94517,-0.1,1,0.014608,439.71
2,0.95987,-0.1,1,0.059356,43.03
4,0.95971,-0.1,1,0.039025,98.224
6,0.95979,-0.1,1,0.026998,196.5
8,0.95973,-0.1,1,0.018846,323.77
10,0.95718,-0.1,1,0.016249,494.9
12,0.95749,-0.1,1,0.013079,516.52
14,0.95588,-0.1,1,0.011452,610.63
2,0.83986,0,1,0.21853,5.4847
4,0.83959,0,1,0.14769,10.605
6,0.83995,0,1,0.10352,19.194
8,0.83977,0,1,0.072573,34.838
10,0.83863,0,1,0.058584,34.481
12,0.83993,0,1,0.048896,61.822
14,0.83398,0,1,0.043499,81.712
2,0.84988,0,1,0.20643,6.2419
4,0.8496,0,1,0.13959,11.384
6,0.84877,0,1,0.098969,19.193
8,0.84847,0,1,0.06963,39.857
10,0.84758,0,1,0.054682,42.868
12,0.84814,0,1,0.045845,78.779
14,0.84737,0,1,0.038659,133.96
2,0.85993,0,1,0.19448,7.1021
4,0.85972,0,1,0.1292,11.15
6,0.85898,0,1,0.091281,21.952
8,0.85966,0,1,0.063522,45.7
10,0.85953,0,1,0.051356,55.792
12,0.85869,0,1,0.043122,79.013
14,0.85784,0,1,0.036649,120.26
2,0.86979,0,1,0.18265,7.4447
4,0.86946,0,1,0.12216,13.527
6,0.86977,0,1,0.083713,29.843
8,0.86851,0,1,0.060747,53.574
10,0.86928,0,1,0.047691,76.142
12,0.86591,0,1,0.041391,99.487
14,0.86363,0,1,0.036009,107.74
2,0.87988,0,1,0.16673,9.2054
4,0.87946,0,1,0.11292,18.439
6,0.87986,0,1,0.076798,31.033
8,0.87804,0,1,0.055223,52.905
10,0.87754,0,1,0.043295,119.45
12,0.87693,0,1,0.037678,99.613
14,0.87908,0,1,0.031528,120.37
2,0.88999,0,1,0.15368,11.054
4,0.88973,0,1,0.10269,19.481
6,0.88949,0,1,0.073016,32.121
8,0.88798,0,1,0.051536,58.327
10,0.8894,0,1,0.040242,106.13
12,0.88851,0,1,0.034105,113.43
14,0.88549,0,1,0.030731,164.83
2,0.89982,0,1,0.14409,12.092
4,0.89995,0,1,0.092723,21.326
6,0.89955,0,1,0.064745,39.464
8,0.89951,0,1,0.045881,85.495
10,0.8976,0,1,0.036885,129.44
12,0.89698,0,1,0.030325,108.62
14,0.89822,0,1,0.02593,201.2
2,0.90985,0,1,0.12666,14.111
4,0.90983,0,1,0.082881,28.376
6,0.90976,0,1,0.058328,61.816
8,0.90863,0,1,0.041917,88.244
10,0.90721,0,1,0.032879,165.98
12,0.90778,0,1,0.028581,285.64
14,0.90731,0,1,0.024438,229.15
2,0.91999,0,1,0.11362,17.036
4,0.91972,0,1,0.075216,32.537
6,0.91968,0,1,0.052595,56.902
8,0.9196,0,1,0.036274,120.47
10,0.91958,0,1,0.029246,129.1
12,0.91726,0,1,0.02527,463.79
14,0.91416,0,1,0.022993,262.76
2,0.92976,0,1,0.09874,19.787
4,0.92999,0,1,0.066069,44.794
6,0.92926,0,1,0.04631,97.044
8,0.92847,0,1,0.032158,136.47
10,0.92867,0,1,0.025892,238.33
12,0.92771,0,1,0.022042,258.17
14,0.9282,0,1,0.01886,414.76
2,0.93969,0,1,0.087509,24.523
4,0.93985,0,1,0.056487,47.469
6,0.93953,0,1,0.038484,114.08
8,0.93792,0,1,0.028986,190.5
10,0.93639,0,1,0.023576,230
12,0.93731,0,1,0.019735,343.85
14,0.93404,0,1,0.018125,443.62
2,0.94989,0,1,0.072158,32.11
4,0.94959,0,1,0.048072,58.25
6,0.94916,0,1,0.0327,150.42
8,0.94872,0,1,0.023474,364.82
10,0.9499,0,1,0.018269,462.75
12,0.94998,0,1,0.015963,708.77
14,0.94363,0,1,0.014794,661.98
2,0.95992,0,1,0.058153,44.607
4,0.9598,0,1,0.037875,86.724
6,0.95983,0,1,0.026623,226.25
8,0.95788,0,1,0.019538,260.2
10,0.95649,0,1,0.015851,488.27
12,0.9569,0,1,0.013062,544.91
14,0.95442,0,1,0.012207,665.5
2,0.83986,0.2,1,0.22735,5.1119
4,0.83995,0.2,1,0.15035,10.042
6,0.83973,0.2,1,0.10529,18.587
8,0.83811,0.2,1,0.07441,25.08
10,0.83775,0.2,1,0.058938,44.652
12,0.83952,0.2,1,0.048623,71.442
14,0.83347,0.2,1,0.04328,70.697
2,0.8499,0.2,1,0.21417,5.8896
4,0.8497,0.2,1,0.14078,9.555
6,0.84934,0.2,1,0.09607,25.595
8,0.84852,0.2,1,0.069797,32.285
10,0.84739,0.2,1,0.055743,43.152
12,0.84987,0.2,1,0.046125,68.556
14,0.84897,0.2,1,0.03871,92.717
2,0.85983,0.2,1,0.20122,6.3999
4,0.85942,0.2,1,0.13201,12.545
6,0.85986,0.2,1,0.090378,25.493
8,0.85809,0.2,1,0.064269,38.151
10,0.85778,0.2,1,0.051927,70.581
12,0.85835,0.2,1,0.043452,93.719
14,0.85829,0.2,1,0.036189,132.74
2,0.86994,0.2,1,0.18633,7.8374
4,0.86969,0.2,1,0.12299,14.855
6,0.86925,0.2,1,0.08508,31.706
8,0.86914,0.2,1,0.059835,52.839
10,0.86975,0.2,1,0.048712,59.179
12,0.86546,0.2,1,0.042101,75.88
14,0.86992,0.2,1,0.033733,129.83
2,0.87982,0.2,1,0.17345,8.5286
4,0.87956,0.2,1,0.1139,16.887
6,0.87912,0.2,1,0.078653,29.612
8,0.87808,0.2,1,0.056665,47.639
10,0.87894,0.2,1,0.043963,75.913
12,0.87738,0.2,1,0.038349,108.03
14,0.8736,0.2,1,0.032188,177.64
2,0.88994,0.2,1,0.15946,10.523
4,0.88998,0.2,1,0.10464,17.594
6,0.88965,0.2,1,0.071619,32.21
8,0.88992,0.2,1,0.049691,63.147
10,0.8869,0.2,1,0.040714,73.897
12,0.8851,0.2,1,0.034782,77.087
14,0.88342,0.2,1,0.030681,169.97
2,0.89991,0.2,1,0.14641,12.052
4,0.8995,0.2,1,0.096544,22.516
6,0.89976,0.2,1,0.06476,47.666
8,0.89928,0.2,1,0.046527,89.161
10,0.89903,0.2,1,0.036669,102.88
12,0.89612,0.2,1,0.031581,123.13
14,0.89512,0.2,1,0.027887,239.38
2,0.90999,0.2,1,0.13253,14.361
4,0.90976,0.2,1,0.086042,29.145
6,0.90916,0.2,1,0.05963,51.064
8,0.9081,0.2,1,0.04288,78.656
10,0.90949,0.2,1,0.033487,189.42
12,0.90716,0.2,1,0.028381,117.28
14,0.90717,0.2,1,0.024068,224.97
2,0.91976,0.2,1,0.11829,16.033
4,0.91952,0.2,1,0.076709,34.577
6,0.91886,0.2,1,0.052872,66.797
8,0.91986,0.2,1,0.036846,129.45
10,0.91875,0.2,1,0.030539,137.27
12,0.91726,0.2,1,0.025543,277.98
14,0.91671,0.2,1,0.021853,262.86
2,0.92998,0.2,1,0.10247,20.069
4,0.92946,0.2,1,0.06805,35.695
6,0.92889,0.2,1,0.046475,95.215
8,0.92991,0.2,1,0.032604,116.42
10,0.92876,0.2,1,0.026147,178.78
12,0.925,0.2,1,0.022791,211.22
14,0.92635,0.2,1,0.018892,357.39
2,0.93979,0.2,1,0.089017,25.661
4,0.93956,0.2,1,0.058384,53.853
6,0.9398,0.2,1,0.039634,105.62
8,0.9399,0.2,1,0.027281,176.36
10,0.93785,0.2,1,0.023211,242.43
12,0.93527,0.2,1,0.020345,508.07
14,0.93782,0.2,1,0.016869,722.4
2,0.94961,0.2,1,0.074949,31.456
4,0.94979,0.2,1,0.047513,59.692
6,0.94991,0.2,1,0.03251,138.1
8,0.94824,0.2,1,0.0246,248.94
10,0.94759,0.2,1,0.019155,451.39
12,0.94567,0.2,1,0.016665,524.8
14,0.94987,0.2,1,0.012335,747.69
2,0.95991,0.2,1,0.060781,42.562
4,0.95989,0.2,1,0.038351,86.474
6,0.95882,0.2,1,0.026905,195.83
8,0.95976,0.2,1,0.018327,379.54
10,0.95774,0.2,1,0.015535,426.05
12,0.95745,0.2,1,0.013239,1063.5
14,0.95558,0.2,1,0.011462,765.29
2,0.83982,1,1,0.24239,5.3413
4,0.83944,1,1,0.15919,9.3999
6,0.83945,1,1,0.10139,17.315
8,0.83932,1,1,0.077366,28.062
10,0.8398,1,1,0.057123,53.192
12,0.83527,1,1,0.049416,51.987
14,0.83919,1,1,0.04239,86.694
2,0.84978,1,1,0.22764,5.226
4,0.84963,1,1,0.1506,10.789
6,0.84912,1,1,0.095707,23.023
8,0.84909,1,1,0.073229,37.356
10,0.84703,1,1,0.055096,52.809
12,0.84704,1,1,0.046328,75.329
14,0.84516,1,1,0.040192,131.4
2,0.85995,1,1,0.21519,6.5912
4,0.85977,1,1,0.13989,13.355
6,0.85927,1,1,0.088873,25.736
8,0.85937,1,1,0.06802,40.916
10,0.85863,1,1,0.049644,51.822
12,0.85591,1,1,0.043992,85.597
14,0.8535,1,1,0.039049,123.98
2,0.86998,1,1,0.19943,7.583
4,0.86978,1,1,0.12955,16.607
6,0.86915,1,1,0.082719,25.131
8,0.86869,1,1,0.063423,43.929
10,0.86665,1,1,0.047273,63.325
12,0.86783,1,1,0.039893,70.711
14,0.86737,1,1,0.034082,166.42
2,0.87988,1,1,0.1849,8.4874
4,0.87948,1,1,0.12055,17.207
6,0.87939,1,1,0.075707,37.372
8,0.87974,1,1,0.056908,55.709
10,0.87976,1,1,0.043192,83.4
12,0.87983,1,1,0.035593,167.05
14,0.87733,1,1,0.032515,194.18
2,0.88991,1,1,0.17056,10.046
4,0.88959,1,1,0.11108,18.812
6,0.88884,1,1,0.069929,32.888
8,0.88976,1,1,0.053312,54.531
10,0.8892,1,1,0.039295,121.93
12,0.88765,1,1,0.033373,142.6
14,0.88621,1,1,0.029976,163.68
2,0.89981,1,1,0.15579,11.644
4,0.89996,1,1,0.10013,25.119
6,0.89881,1,1,0.064072,46.523
8,0.8991,1,1,0.048473,70.021
10,0.89838,1,1,0.0357,123.14
12,0.89842,1,1,0.030442,100.43
14,0.89715,1,1,0.027817,284.78
2,0.90981,1,1,0.1406,13.739
4,0.90963,1,1,0.091101,31.481
6,0.90992,1,1,0.057316,58.306
8,0.90871,1,1,0.044333,68.824
10,0.90705,1,1,0.033685,153.15
12,0.90613,1,1,0.028631,162.04
14,0.90759,1,1,0.024229,336.97
2,0.91995,1,1,0.12421,16.903
4,0.91966,1,1,0.081484,30.874
6,0.91873,1,1,0.051998,72.959
8,0.91958,1,1,0.038595,105.34
10,0.91672,1,1,0.028922,197.91
12,0.91924,1,1,0.024492,319.68
14,0.91413,1,1,0.022913,256.36
2,0.92988,1,1,0.10944,20.192
4,0.92982,1,1,0.071228,43.888
6,0.92988,1,1,0.044939,93.959
8,0.9299,1,1,0.033979,139.88
10,0.92728,1,1,0.025879,197.68
12,0.9299,1,1,0.021152,255.94
14,0.92909,1,1,0.018791,341.41
2,0.93989,1,1,0.094517,23.372
4,0.93953,1,1,0.060765,51.68
6,0.93901,1,1,0.038981,124.26
8,0.93853,1,1,0.030024,129.38
10,0.93798,1,1,0.022078,333.35
12,0.93855,1,1,0.018503,365.99
14,0.93431,1,1,0.017616,396.95
2,0.94994,1,1,0.078783,32.986
4,0.94999,1,1,0.050804,68.519
6,0.94902,1,1,0.032463,132.6
8,0.94938,1,1,0.024169,241.83
10,0.94962,1,1,0.018204,331.57
12,0.94551,1,1,0.016265,333.7
14,0.94812,1,1,0.01371,646.73
2,0.95982,1,1,0.063416,43.643
4,0.95967,1,1,0.040562,106.1
6,0.95901,1,1,0.026419,175.41
8,0.95888,1,1,0.020091,306.88
10,0.95711,1,1,0.015529,586.76
12,0.95803,1,1,0.012604,783.13
14,0.95686,1,1,0.01139,954.06
2,0.95115,-0.5,0.2,0.084167,31.58
4,0.91738,-0.5,0.2,0.091978,30.455
6,0.87763,-0.5,0.2,0.085329,32.713
8,0.83963,-0.5,0.2,0.085059,25.422
10,0.83897,-0.5,0.2,0.063176,48.458
12,0.83758,-0.5,0.2,0.054598,73.23
14,0.8356,-0.5,0.2,0.046893,67.174
2,0.93209,-0.5,0.2,0.11729,20.525
4,0.90274,-0.5,0.2,0.10829,21.964
6,0.86673,-0.5,0.2,0.092256,25.86
8,0.86441,-0.5,0.2,0.071688,38.084
10,0.84898,-0.5,0.2,0.060611,56.425
12,0.84669,-0.5,0.2,0.051292,77.136
14,0.8491,-0.5,0.2,0.044245,98.621
2,0.93876,-0.5,0.2,0.10606,24.107
4,0.92688,-0.5,0.2,0.083387,35.063
6,0.88212,-0.5,0.2,0.081605,35.727
8,0.85847,-0.5,0.2,0.07401,34.009
10,0.85767,-0.5,0.2,0.055557,69.596
12,0.85637,-0.5,0.2,0.049064,93.537
14,0.85951,-0.5,0.2,0.041071,111.6
2,0.94398,-0.5,0.2,0.097031,25.76
4,0.92195,-0.5,0.2,0.087515,35.412
6,0.90238,-0.5,0.2,0.06842,42.782
8,0.86811,-0.5,0.2,0.070832,41.582
10,0.86905,-0.5,0.2,0.05313,77.5
12,0.86882,-0.5,0.2,0.043421,83.705
14,0.86965,-0.5,0.2,0.037423,112.83
2,0.9389,-0.5,0.2,0.10744,22.925
4,0.92237,-0.5,0.2,0.088488,33.848
6,0.87886,-0.5,0.2,0.085273,29.468
8,0.87962,-0.5,0.2,0.0637,52.224
10,0.87663,-0.5,0.2,0.048557,80.016
12,0.8796,-0.5,0.2,0.039662,122.12
14,0.87578,-0.5,0.2,0.035943,164.25
2,0.95045,-0.5,0.2,0.086739,31.236
4,0.91094,-0.5,0.2,0.097862,25.375
6,0.88979,-0.5,0.2,0.076767,35.316
8,0.88846,-0.5,0.2,0.058485,57.511
10,0.88933,-0.5,0.2,0.044126,84.054
12,0.88648,-0.5,0.2,0.038057,124.97
14,0.88781,-0.5,0.2,0.03323,147.61
2,0.93561,-0.5,0.2,0.11224,20.739
4,0.91184,-0.5,0.2,0.09875,28.433
6,0.89944,-0.5,0.2,0.070354,46.343
8,0.8995,-0.5,0.2,0.053378,75.644
10,0.89827,-0.5,0.2,0.03952,122.19
12,0.89906,-0.5,0.2,0.034307,151.79
14,0.89915,-0.5,0.2,0.028812,233.16
2,0.93821,-0.5,0.2,0.10728,20.69
4,0.90945,-0.5,0.2,0.099884,27.211
6,0.92542,-0.5,0.2,0.053167,73.196
8,0.90991,-0.5,0.2,0.04827,80.716
10,0.90858,-0.5,0.2,0.036053,128.31
12,0.90434,-0.5,0.2,0.031583,146.77
14,0.90881,-0.5,0.2,0.026838,265.15
2,0.95621,-0.5,0.2,0.076781,36.28
4,0.91978,-0.5,0.2,0.088393,33.096
6,0.91935,-0.5,0.2,0.057083,68.259
8,0.91791,-0.5,0.2,0.04453,108.17
10,0.91934,-0.5,0.2,0.031892,126.62
12,0.91745,-0.5,0.2,0.027669,242.02
14,0.91621,-0.5,0.2,0.0246,292.49
2,0.94699,-0.5,0.2,0.091879,27.589
4,0.92979,-0.5,0.2,0.078954,40.083
6,0.92904,-0.5,0.2,0.050151,91.232
8,0.92986,-0.5,0.2,0.037745,133.11
10,0.92692,-0.5,0.2,0.028333,181.01
12,0.92821,-0.5,0.2,0.023919,290.42
14,0.92751,-0.5,0.2,0.020873,594.16
2,0.94255,-0.5,0.2,0.10034,25.501
4,0.9398,-0.5,0.2,0.067292,51.857
6,0.93897,-0.5,0.2,0.04404,113.47
8,0.9389,-0.5,0.2,0.032541,162.69
10,0.93901,-0.5,0.2,0.023128,261.17
12,0.93776,-0.5,0.2,0.021451,350.42
14,0.93487,-0.5,0.2,0.019348,493.51
2,0.96026,-0.5,0.2,0.069399,46.055
4,0.94982,-0.5,0.2,0.056445,60.985
6,0.94884,-0.5,0.2,0.036913,122.44
8,0.94931,-0.5,0.2,0.026993,277.1
10,0.94884,-0.5,0.2,0.020557,285.9
12,0.94514,-0.5,0.2,0.018206,409.01
14,0.94536,-0.5,0.2,0.016473,708.23
2,0.95996,-0.5,0.2,0.070145,41.06
4,0.95969,-0.5,0.2,0.045053,91.905
6,0.95986,-0.5,0.2,0.028597,225.05
8,0.95896,-0.5,0.2,0.021741,268.5
10,0.95795,-0.5,0.2,0.017083,743.25
12,0.95654,-0.5,0.2,0.014532,464.4
14,0.95479,-0.5,0.2,0.013334,694.28
